,Original Url,Meta Description 1
4278,https://www.adforum.com/creative-work/ad/player/34599437/gabes-worst-nightmare/state-farm,television gabe’s worst nightmare for state farm by ddb chicago  in state farm’s new football work which was created by ddb chicago rodgers green
4279,https://www.adforum.com/creative-work/ad/player/34599518/kayo-sports-owen-the-axel-oracle/kayo-sports,television kayo sports owen the axeloracle for kayo sports by host havas
4280,https://www.adforum.com/creative-work/ad/player/34599784/lopera/lequipe,television lopéra for lequipe by ddb paris
4281,https://www.adforum.com/creative-work/ad/player/34599966/be-their-armour/o2,television  cinema be their armour for o2 by vccp
4282,https://www.adforum.com/creative-work/ad/player/34599993/uber-eats-x-lom-2019-lom-cest/uber-eats,social media uber eats x l’om 2019  l’om c’est  for uber eats by willie beamen  à l’occasion des 120 ans du club de l’olympique de marseille l’applicat
4283,https://www.adforum.com/creative-work/ad/player/34599994/lom-cest/uber-eats,billboard lom cest for uber eats by willie beamen  à l’occasion des 120 ans du club de l’olympique de marseille l’application de livraison de repas
4284,https://www.adforum.com/creative-work/ad/player/34600004/powerbeats-pro-unleashed/beats-by-dre,digital powerbeats pro  unleashed for beats by dre by zambezi
4285,https://www.adforum.com/creative-work/ad/player/34600014/crazy-about-the-odds/unibet,web site crazy about the odds for unibet by fcb new york  crazy about the odds is from fcb new york for premium online gambling operator unibet and lau
4286,https://www.adforum.com/creative-work/ad/player/34600021/the-journey-to-great-starts-here/dwff,"television the journey to great starts here for dwff by electric glue  the business challenge
with the purchase of fitness first how to consolidate three"
4287,https://www.adforum.com/creative-work/ad/player/34600038/its-what-makes-rugby-rugby/land-rover,television  cinema its what makes rugby rugby for land rover by spark44  to celebrate land rover’s worldwide partnership of the rugby world cup 2
4288,https://www.adforum.com/creative-work/ad/player/34600039/its-what-makes-rugby-rugby/land-rover,television  cinema its what makes rugby rugby for land rover by spark44  to celebrate land rover’s worldwide partnership of the rugby world cup 2
4289,https://www.adforum.com/creative-work/ad/player/34600040/its-what-makes-rugby-rugby/land-rover,print its what makes rugbyrugby for land rover by spark44  to celebrate land rover’s worldwide partnership of the rugby world cup 2019 in japan s
4290,https://www.adforum.com/creative-work/ad/player/34600041/its-what-makes-rugby-rugby/land-rover,print its what makes rugby rugby for land rover by spark44  to celebrate land rover’s worldwide partnership of the rugby world cup 2019 in japan
4291,https://www.adforum.com/creative-work/ad/player/34600042/its-what-makes-rugby-rugby/land-rover,print its what makes rugby rugby for land rover by spark44  to celebrate land rover’s worldwide partnership of the rugby world cup 2019 in japan
4292,https://www.adforum.com/creative-work/ad/player/34600043/its-what-makes-rugby-rugby/land-rover,print its what makes rugby rugby for land rover by spark44  to celebrate land rover’s worldwide partnership of the rugby world cup 2019 in japan
4293,https://www.adforum.com/creative-work/ad/player/34600049/ireland-fan-sees-green-for-the-first-time/irish-rugby-football-union,case study ireland fan sees green for the first time for irish rugby football union  by rothco part of accenture interactive  the irfu’s new campai
4294,https://www.adforum.com/creative-work/ad/player/34600050/risk-everything/ministry-of-tourism-culture-and-sport,television risk everything for ministry of tourism culture and sport by rethink communications inc
4295,https://www.adforum.com/creative-work/ad/player/34600187/she-is-heard/student,public relations she is heard for student
4296,https://www.adforum.com/creative-work/ad/player/34600551/break-new-game/ea-sports-fifa-20,web film break new game for ea sports fifa 20 by adameveddb
4297,https://www.adforum.com/creative-work/ad/player/34600706/further-than-ever/nike,"digital further than ever for nike by wiedenkennedy  featuring some of the most incredible chinese athletes

li na the first grand slam singles champ"
4298,https://www.adforum.com/creative-work/ad/player/34600730/e-sports-esl/proximus,digital esports esl for proximus by prophets  esports is big business at least in countries like southkorea and brasil in belgium not so much but t
4299,https://www.adforum.com/creative-work/ad/player/34600731/e-sports-esl-fifa/proximus,digital esports esl fifa for proximus by prophets  esports is big business at least in countries like southkorea and brasil in belgium not so much
4300,https://www.adforum.com/creative-work/ad/player/34600864/premier-league-ob-studio/sky-sports,digital installation premier league ob studio for sky sports
4301,https://www.adforum.com/creative-work/ad/player/34601126/tam-tam-outside-the-lines/none,web film tam tam  outside the lines for none  the right to citizenship at birth ‘ius soli’ is still unapproved in italy denying over a million childre
4302,https://www.adforum.com/creative-work/ad/player/34601146/the-ashes-titles/sky-sports,television the ashes titles for sky sports
4303,https://www.adforum.com/creative-work/ad/player/34601148/the-debate-titles/sky-sports,television the debate titles for sky sports
4304,https://www.adforum.com/creative-work/ad/player/34601425/disguise-extended-reality-xr/www-disguise-one,digital installation disguise extended reality xr for wwwdisguiseone by bubble agency  before disguise the only way video designers could experience
4305,https://www.adforum.com/creative-work/ad/player/34602140/our-greatest-curiosity/lexus,television our greatest curiosity for lexus by team one  can you see with your ears what emotion fits in the palm of your hand is it possible to outsmar
4306,https://www.adforum.com/creative-work/ad/player/34602158/own-your-folly/seafolly,television own your folly for seafolly by thinkerbell  dir gracie otto
4307,https://www.adforum.com/creative-work/ad/player/34602172/where-heroes-are-made/hyundai-a-league,television where heroes are made for hyundai aleague by saatchi  saatchi
4308,https://www.adforum.com/creative-work/ad/player/34602909/la-course-des-bleus/pmu,television la course des bleus for pmu by buzzman  pour allier passion des courses et du foot le pmu et la fédération française de f
4309,https://www.adforum.com/creative-work/ad/player/34603155/play-unified/special-olympics-belgium-and-netherlands,case study play unified for special olympics belgium and netherlands by ldv united  qa communicatie
4310,https://www.adforum.com/creative-work/ad/player/34603189/dare-to-sponsor/special-olympics-belgium,case study dare to sponsor for special olympics belgium by ldv united  special olympics needed to get more sponsors in order to convince companies to spo
4311,https://www.adforum.com/creative-work/ad/player/34603190/on-the-run/samsung-qled-x-espn-sports-passion-points,television on the run for samsung qled x espn sports passion points  by adamevenyc
4312,https://www.adforum.com/creative-work/ad/player/34603191/football-or-nothing/samsung-qled-x-espn-sports-passion-points,television football or nothing for samsung qled x espn sports passion points  by adamevenyc
4313,https://www.adforum.com/creative-work/ad/player/34603366/glatus/glatus,digital glatus for glatus by innocean worldwide usa  innocean worldwide innocean today introduced “glatus” everyday wearable smart sunglass
4314,https://www.adforum.com/creative-work/ad/player/34603746/building-fan-relationships-at-speed/formula-1,case study building fan relationships at speed for formula 1 by ogilvy uk
4315,https://www.adforum.com/creative-work/ad/player/34604302/joy/minnesota-twins,television joy for minnesota twins by carmichael lynch
4316,https://www.adforum.com/creative-work/ad/player/34605210/obrigado/heineken,television obrigado for heineken by publicis brasil comunicação  in order to pay homage to ayrton senna and to revere the power that the threetime champi
4317,https://www.adforum.com/creative-work/ad/player/34605211/the-magic-number/the-national-lottery,television the magic number for the national lottery by adameveddb  15 oscarwinning films 20 species being saved from extinction and 8000 sports centr
4318,https://www.adforum.com/creative-work/ad/player/34605926/find-your-purpose/nevsky-plant-trubodetal,corporate communication find your purpose for nevsky plant trubodetal by art creators  imagemaking video for the nevsky plant trubodetal takes the viewer
